,reviewTime,overall,reviewText,asin
1738,"01 9, 2015",5.0,What can you say it's a gift card - Shipping was fast.,B00GDHVSYG
1739,"08 26, 2014",5.0,Bought As A Gift,B00GDHVSYG
1740,"07 27, 2014",5.0,as described and fast shipping,B00GDHVSYG
1741,"07 11, 2014",5.0,Great for gift giving!,B00GDHVSYG
1742,"01 11, 2014",4.0,"Bought this for a gift my friend loved it.  He can't wait to use the gift card!
God Bless you",B00GOLGWVK
1743,"04 27, 2018",5.0,Fast shipping and great gift!,B00GOLGWVK
1744,"04 19, 2018",5.0,"Exactly as shown. No activation charge, just regular $25 gift card. I give a bunch for high school graduations to places around where theyll be going to college.",B00GOLGWVK
1745,"05 14, 2018",5.0,perfect gift,B00GOLH84U
1746,"02 13, 2018",5.0,GRANDDAUGHTER LOVES GOING THERE WITH HER GIRLFRIENDS.,B00GOLGWVK
1747,"01 28, 2018",4.0,"easy to use and great to give as a gift or just use for yourself.
The food was pretty good not really worth the cost but it was okay.",B00GOLGWVK
1748,"01 25, 2018",5.0,It was easy to use,B00GOLH84U
1749,"01 7, 2018",5.0,so easy,B00GOLH84U
1750,"12 31, 2017",5.0,This was a gift for a friend who loves Panera bread soups. Hope she enjoys more,B00GOLGWVK
1751,"09 14, 2017",5.0,Quick and did it's job,B00GOLH84U
1752,"12 7, 2017",5.0,a gift for xmas,B00GOLGWVK
1753,"11 15, 2017",5.0,A great place to eat. The food is so good. thanks,B00GOLGWVK
1754,"09 11, 2017",5.0,Family gathering,B00GOLGWVK
1755,"08 18, 2017",5.0,nice product,B00GOLGWVK
1756,"08 5, 2017",5.0,good deal through prime,B00GOLGWVK
1757,"05 26, 2017",5.0,Arrive on Time can't wait to use the gift card.,B00GOLGWVK
1758,"04 23, 2017",5.0,yummy,B00GOLGWVK
1759,"04 16, 2017",5.0,"Great to purchase the card without having to ""shop"".",B00GOLGWVK
1760,"03 23, 2017",5.0,easiest way to buy gift cards - many to chose from and have never had a problem.,B00GOLGWVK
1761,"03 12, 2017",5.0,It's a gift card!  What's to review.  It arrived quickly and worked when we tried to use it.,B00GOLGWVK
1762,"01 4, 2017",5.0,This was a great gift to give!,B00GOLH84U
1763,"01 3, 2017",5.0,Very nice and easy gift to a woman. Nordstrom is good for women shopping and can easily be used,B00GOLH84U
1764,"02 13, 2017",5.0,great Christmas gift,B00GOLGWVK
1765,"02 8, 2017",5.0,ok,B00GOLGWVK
1766,"02 4, 2017",5.0,gave as gift,B00GOLGWVK
1767,"01 24, 2017",5.0,Perfect Christmas gift.,B00GOLGWVK
1768,"01 16, 2017",3.0,it's a gift card,B00GOLGWVK
1769,"01 15, 2017",5.0,"Christmas gift for my son-in-law. With two young children and large student loans, he and my daughter don't get to go out as often as they like. Date night on us!! And I'm happy to babysit.",B00GOLGWVK
1770,"01 14, 2017",5.0,Ok,B00GOLGWVK
1771,"12 21, 2016",5.0,Can't purchase these locally.  Nice to have an option.,B00GOLH84U
1772,"01 10, 2017",5.0,Great gift,B00GOLGWVK
1773,"01 5, 2017",5.0,great gift,B00GOLGWVK
1774,"01 5, 2017",5.0,What's not to love,B00GOLGWVK
1775,"10 2, 2016",5.0,great present  thanks,B00GOLH84U
1776,"01 2, 2017",5.0,"Good Breads, Good pastries, and a lot more to enjoy. I find when I get these I check the balance immediately as mistakes can be made and you don't find out until you go to shop with the card that there is nothing on it. Good to always check the balance, and if you give it as a gift make sure you tell the person to check the balance. Otherwise love these gift cards so much easier than just giving money what better than to give someone a gift of a place they enjoy to eat at or shop at.",B00GOLGWVK
1777,"12 30, 2016",5.0,great,B00GOLGWVK
1778,"12 28, 2016",5.0,Great way to shop for gift cards.,B00GOLGWVK
1779,"12 25, 2016",5.0,Great Deal,B00GOLGWVK
1780,"12 24, 2016",4.0,Just for my parents benefits,B00GOLGWVK
1781,"12 14, 2016",5.0,Works great,B00GOLGWVK
1782,"12 8, 2016",5.0,as expected,B00GOLGWVK
1783,"12 6, 2016",5.0,Great price and good food.,B00GOLGWVK
1784,"10 12, 2016",5.0,It's a gift card so not much to say! I got a Lightning deal for $5 off and it arrived fast. I've used it already and it's valid.,B00GOLGWVK
1785,"09 27, 2016",5.0,Gift.,B00GOLGWVK
1786,"09 25, 2016",5.0,I was very happy with my card.  No problem at all.,B00GOLGWVK
1787,"12 31, 2015",5.0,Why go to the mall? Love all the gift cards on Amazon!,B00GOLH84U
1788,"12 8, 2015",5.0,christmas precent,B00GOLH84U
1789,"06 26, 2015",5.0,Good...!!!,B00GOLH84U
1790,"07 25, 2016",5.0,great,B00GOLGWVK
1791,"07 19, 2016",5.0,Great item!,B00GOLGWVK
1792,"06 14, 2016",5.0,Love it.,B00GOLGWVK
1793,"05 24, 2016",5.0,Perfect an fast shipper.,B00GOLGWVK
1794,"05 18, 2016",5.0,"Great food, good value!",B00GOLGWVK
1795,"05 9, 2016",5.0,like,B00GOLGWVK
1796,"05 7, 2016",5.0,I will take a $50 gift card for $40 any day!!! Basically $10 for free. Love it.,B00GOLGWVK
1797,"04 24, 2016",5.0,,B00GOLGWVK
1798,"04 16, 2016",5.0,It's like budgeting with envelopes but instead - gift cards,B00GOLGWVK
1799,"08 4, 2014",5.0,Good Gift,B00GOLH84U
1800,"06 25, 2014",5.0,My significant other is very hard to buy for. With this stuffier she can buy what she likes or maybe what will please me in wearing,B00GOLH84U
1801,"02 18, 2016",5.0,Always a great present.,B00GOLGWVK
1802,"02 13, 2016",5.0,Love it best place to eat,B00GOLGWVK
1803,"02 8, 2016",5.0,Gift,B00GOLGWVK
1804,"01 20, 2016",5.0,Daughter loved it.,B00GOLGWVK
1805,"12 31, 2015",5.0,Christmas gift for my parents.  Loved it!,B00GOLGWVK
1806,"11 21, 2015",5.0,Decent delivery speed and everyone loves panera,B00GOLGWVK
1807,"09 7, 2015",5.0,Got this for my niece and she loves it!!!,B00GOLGWVK
1808,"08 16, 2015",4.0,It's a good place for snack before a movie start but there's no much meal to eat for dinner. I love their bread and cookies but they should offer more real meals.,B00GOLGWVK
1809,"08 7, 2015",5.0,this was a gift for my aunt 75th birthday...she  loves Panera . and was happy to receive this gift card. my thanks to everyone for making her birthday so special. with just a click away!!!!!,B00GOLGWVK
1810,"08 3, 2015",5.0,love Panera. healthy food and rewards. free mocha last time I went,B00GOLGWVK
1811,"06 26, 2015",5.0,Good...!!!,B00GOLGWVK
1812,"06 17, 2015",5.0,Worked as advertised,B00GOLGWVK
1813,"03 10, 2015",5.0,fast delivery and card worked,B00GOLGWVK
1814,"01 9, 2015",5.0,What can you say it's a gift card - Shipping was fast.,B00GOLGWVK
1815,"12 23, 2014",5.0,Excellent Christmas gift,B00GOLGWVK
1816,"12 12, 2014",5.0,Perfect for present for my 85 yr old Dad.  Good tasty healthy food and what else is there to get old people,B00GOLGWVK
1817,"10 23, 2014",5.0,Great way to pay for your purchases at Panera,B00GOLGWVK
1818,"09 23, 2014",5.0,great place to buy other gift cards,B00GOLGWVK
1819,"08 9, 2014",5.0,great gift,B00GOLGWVK
1820,"05 15, 2014",5.0,"Love to get and give gift cards to favorite eateries as it compels you to go out.  We like Paneras soups and sandwiches.  The tomato and broccoli and cheese soup are our favorites.  This is a pleasant eatery for a light and quick meal which is healthier than most fast food.  Love to give these to family members, as sometimes they invite you along to enjoy the card with them.  It's great that Amazon has so many choices like this restaurant among their gift card selections.  When family and friends have enough stuff, giving a gift card for an experience like this makes a thoughtful gift.",B00GOLGWVK
1821,"01 18, 2014",4.0,"This was a good gift for college student, father of college student, my daughter who loves getting gift cards.  Next year, I will make these for $25.00 as they did not turn out to be as popular as I anticipated.",B00GOLGWVK
1822,"03 27, 2018",5.0,"It's absolutely amazing. I bought this gift card for a $100 value and when it arrived, it had $100 credit value on it!! Can you believe it!! Nice to see a product that works these days!! And yes, I a being sarcastic!! Do we really need to rate a gift card?",B00GRLUECA
1823,"03 6, 2018",5.0,I loved it,B00GRLUECA
1824,"08 10, 2017",5.0,A gift card that works,B00GRLUECA
1825,"07 20, 2017",5.0,Outstanding product would buy again.,B00GRLUECA
1826,"04 23, 2017",5.0,not bad,B00GRLUECA
1827,"01 15, 2017",5.0,"Christmas gift for my daughter. With two young children and large student loans, she and her husband don't get to go out as often as they like. Date night on us!! And I'm happy to babysit.",B00GRLUECA
1828,"01 13, 2017",5.0,Already used it.  Awesome,B00GRLUECA
1829,"01 11, 2017",4.0,great place too eat.,B00GRLUECA
1830,"12 25, 2016",5.0,Great Deal,B00GRLUECA
1831,"09 23, 2016",5.0,Excellent gift.,B00GRLUECA
1832,"09 22, 2016",5.0,Good,B00GRLUECA
1833,"07 19, 2016",5.0,Great item!,B00GRLUECA
1834,"07 5, 2016",5.0,great product!!!!!!,B00GRLUECA
1835,"05 2, 2016",5.0,Great purchase. The Gift card worked very good.,B00GRLUECA
1836,"04 27, 2016",5.0,:) great gift,B00GRLUECA
1837,"04 16, 2016",5.0,$50 is $50.  What else can I say?,B00GRLUECA
1838,"01 15, 2016",5.0,Worked as a gift card should,B00GRLUECA
1839,"12 19, 2015",5.0,"Great gift, when you cannot think of what to get someone but you know them enough to know where they dine.",B00GRLUECA
1840,"09 2, 2015",5.0,I love cheesecake,B00GRLUECA
1841,"08 19, 2015",5.0,"These are simply great.  I like to use them as gifts, but a couple of unique things I love to use them for is for teacher gifts and for guy gifts.  I like to make a little ""floral arrangement"" with various gift cards by putting in a basket or flower pot and sticking these on craft sticks (or the long Starbucks stir sticks since they're perfect long size, wooden and free) and filling in with either homemade, wrapped cake pops or various candies. You can add a $25 card along with various denominations of other cards such as Starbucks, Panera, Olive Garden, Target, Home Depot, Kroger, Papa John's....the possibilities are endless.  They have been raved over by every single person I have given them to and they make a beautiful and unique presentation.",B00GRLUECA
1842,"05 17, 2015",5.0,Satisfied,B00GRLUECA
1843,"01 15, 2015",5.0,jack in the box has better cheese cake,B00GRLUECA
1844,"05 14, 2014",5.0,"Love to give restaurant gift cards to family members as you sometimes get to accompany them when they use the card!  And if any of your family is frugal, the card compels them to go out and have a little fun.  Love this restaurant.  Went there tonight.  Their hamburgers are great, as is the side garden salad.  We also sampled a raspberry white chocolate truffle cheesecake.  Yum!  Will be ordering these cards for Father's Day.",B00GRLUECA
1845,"04 15, 2014",5.0,Love it!,B00GRLUECA
1846,"03 17, 2014",5.0,"I Hate Cheesecake, but I Love Cheesecake Factory.  The only complaint is that there is a huge menu, so it takes some time to figure out what you want.",B00GRLUECA
1847,"01 18, 2014",5.0,"so there are not as many people to give this one to, however, it gets my vote for ambiance, food, and great cheesecake!",B00GRLUECA
1848,"02 11, 2018",5.0,"Was suppose to get to me in a day took 4 days lol, still good.",B00GU2ZZ8Y
1849,"12 14, 2017",5.0,Does what a gift card should :),B00GU2ZZ8Y
1850,"03 16, 2017",5.0,Awsome,B00GU2ZZ8Y
1851,"01 4, 2017",5.0,What can someone say about a gift card... Can use anytime...,B00GU2ZZ8Y
1852,"08 13, 2016",5.0,worked with no problem :),B00GU2ZZ8Y
1853,"06 17, 2016",5.0,Great product!!!,B00GU2ZZ8Y
1854,"10 16, 2014",5.0,"Buy the gift card online, and then shop locally! What a smart choice!",B00HLAO65M
1855,"07 11, 2014",5.0,As described...hope there's no expiration date?,B00HLAO65M
1856,"01 14, 2017",5.0,Ok,B00HLAO65M
1857,"01 2, 2017",5.0,Kids love them,B00HLAO65M
1858,"12 2, 2016",5.0,This was a gift.  Papa John's is their favorite.,B00HLAO65M
1859,"08 16, 2016",5.0,"Its a gift card, very easy to use and nothing to worry about unless you lose it.",B00HLAO65M
1860,"08 4, 2016",5.0,"BETTER HAVE FUNDS ON IT, I won't know until next week and if this goes unedited then funds were there but I have read enough gift card reviews that we are basically taking a CHANCE on these things and that's not freaking kool",B00HLAO65M
1861,"04 22, 2016",5.0,Quick delivery and no problems!,B00HLAO65M
1862,"04 19, 2016",5.0,works,B00HLAO65M
1863,"04 13, 2016",5.0,What can I say that you don't already know about pizza & Papa Johns??,B00HLAO65M
1864,"04 13, 2016",5.0,nice,B00HLAO65M
1865,"03 26, 2016",5.0,Perfect and I even used Amazon Points - was mailed right out.,B00HLAO65M
1866,"11 16, 2015",5.0,Great purchase,B00HLAO65M
1867,"08 14, 2015",1.0,"Go directly to the Papa John's website to order your $25 gift cards.  Here's what you get for doing so:  get an instant coupon code by email for a free large pizza.  Then, go online to use the free pizza coupon, select more pizzas, and immediately use your $25 PJ gift card.  Also, if you look, there are all kinds of specials on the PJ ordering website, such as this one that is going on at the time of this review... it's called ""Pepsi. Pizza. Rock.""  For $12 you get a large 2 topping pizza and a 2 liter drink.  Then, you receive another coupon code for a free product, such as a large pizza or a 2 liter drink.  All of mine thus far, and I do this every weekend for the past month...have been a free large pizza.  On top of all of this, you get Papa rewards, so every 25 Papa Points, you get another free large pizza.  You can't go wrong.  And the pizza is phenomenal.  And don't even get me started on that wonderful garlic butter they include in the order.  WIN! WIN!",B00HLAO65M
1868,"07 19, 2015",5.0,great pizza so good,B00HLAO65M
1869,"03 10, 2015",5.0,fast delivery and card worked,B00HLAO65M
1870,"11 25, 2014",5.0,Great gift or Friday night treat. Handy to have!,B00HLAO65M
1871,"02 24, 2017",5.0,"Amazon made it easy for me to solve the the late Christmas present issue; Knowing which restaurants & stores the prospective recipients favoured, I sent 2-3 gift card per person.
What I like best about amazon is that no fees were charged for electronic delivery.
(Compare to buying a gift certificate from a Mall or some outlets who charge up to 5%).",B00BXLVD8I
1872,"09 5, 2016",5.0,"Great product, great seller!!!",B00BXLVD8I
1873,"01 15, 2015",5.0,so freaking good.  yummmy,B00BXLVD8I
1874,"04 15, 2014",4.0,"We enjoyed our night out, and the food was very good. I would recommend this to my friends and family.",B00BXLVD8I
1875,"01 18, 2014",5.0,"I gave this one to me!  Like it quite well and am holding it for a special time.  If I get only one of these next holiday, it will be mine.",B00BXLVD8I
1876,"05 15, 2018",5.0,This was a gift,B00IGYPALG
1877,"03 26, 2018",5.0,Satisfied,B00IGYPALG
1878,"01 27, 2018",5.0,Great purchase.,B00IGYPALG
1879,"01 2, 2018",5.0,Just what I needed,B00IGYPALG
1880,"12 11, 2017",3.0,OK,B00IGYPALG
1881,"01 4, 2017",5.0,This was a great gift to give!,B00IGYPALG
1882,"12 31, 2016",5.0,"This lets the person receiving the card to purchase what they actually want. Nothing to return after Christmas. It is the perfect gift when you aren't sure of size, style or preference.",B00IGYPALG
1883,"12 20, 2016",5.0,A+++,B00IGYPALG
1884,"02 25, 2016",4.0,son in law tickled.,B00IGYPALG
1885,"04 8, 2015",5.0,Getting a gift card beats trying to pick out something for a person and them ending up returning it later on.  Gift cards are a safe way to go.,B00IGYPALG
1886,"12 23, 2014",5.0,Excellent Christmas gift,B00IGYPALG
1887,"12 12, 2014",5.0,GREAT GIFT!!!!!!!!!!!,B00IGYPALG
1888,"03 24, 2018",5.0,Arrived as promised.,B00JDQKFPC
1889,"03 2, 2018",5.0,Nice card,B00JDQKFPC
1890,"06 26, 2018",5.0,Person loved the design. Like to order my Amazon gift cards so I can choose from the different varieties compared to buying in stores.,B00JDQJZWG
1891,"06 24, 2018",5.0,Great gifts and cute for kids birthday,B00JDQJZWG
1892,"06 7, 2018",5.0,As advertised!,B00JDQJZWG
1893,"01 25, 2018",5.0,Like the different cases,B00JDQKFPC
1894,"01 13, 2018",5.0,Awesome tin with a gift card.  Perfect for the person who loves diamond plate.  It does have a clear window on the back of the tin.,B00JDQKFPC
1895,"12 14, 2017",5.0,Amazon has great quality gift tins at no extra charge! Got this for a friend who will really like the diamond plate design. Still can't believe they don't charge a least an extra couple bucks for the tin.,B00JDQKFPC
1896,"05 8, 2018",4.0,Gave as a gift,B00JDQJZWG
1897,"11 23, 2017",5.0,Gift.,B00JDQKFPC
1898,"10 4, 2017",5.0,This amazon gift card in this attractive ase made an excellent gift!,B00JDQKFPC
1899,"04 12, 2018",5.0,Recipient loved the Cupcake tin As a way of presenting them with the gift card,B00JDQJZWG
1900,"08 1, 2017",5.0,"What can I say, everyone likes getting gift cards to Amazon and I like it when you can adjust the loaded price to fit odd numbers. My daughter-in-law just turned 39 and I was able to load it with $39 -- a tradition I have for birthdays for my kids and others close to family. She (and her tot son) are enjoying the case it came in too.",B00JDQKFPC
